PCA1,PCA2,PCA3,PCA4,PCA5,,,,,,,
0.369968468,0.896738739,0.679454955,-0.117716216,-0.147635135,,,,,,,35.89997071
0.25377027,0.868810811,0.727743243,-0.098932432,-0.16577027,,,,,,,31.30690034
0.488567568,0.758702703,0.660477477,-0.374441441,-0.311900901,,,,,,,31.6472965
0.739765766,0.614297297,0.683855856,-0.390891892,-0.369765766,,,,,,,37.48616518
0.739567568,0.354369369,0.588477477,-0.448774775,-0.407567568,,,,,,,29.89565347
0.711099099,0.388630631,0.594522523,-0.262225225,-0.270432432,,,,,,,34.1634457
0.707630631,0.518225225,0.406567568,-0.286009009,-0.243963964,,,,,,,34.56904007
0.658166667,0.771666667,0.5285,-0.216166667,-0.2165,,,,,,,40.36637627
0.481635135,0.851405405,0.573788288,-0.134382883,-0.201301802,,,,,,,36.83409319
0.389833333,0.899333333,0.668833333,-0.1225,-0.1435,,,,,,,36.61724089
0.369968468,0.896738739,0.679454955,-0.117716216,-0.147635135,,,,,,,35.89997071
0.350103604,0.894144144,0.690076577,-0.112932432,-0.15177027,,,,,,,35.18270054
0.514900901,0.725702703,0.745810811,-0.117774775,-0.221567568,,,,,,,37.50440415
0.555369369,0.615441441,0.759432432,-0.175990991,-0.259036036,,,,,,,35.72634659
0.731900901,0.535702703,0.714144144,-0.257774775,-0.274234234,,,,,,,39.25862966
0.677099099,0.602963964,0.634855856,-0.327891892,-0.227432432,,,,,,,37.66931419
0.892963964,0.661558559,0.461234234,-0.491675676,-0.362630631,,,,,,,40.70677238
0.7065,0.74,0.511833333,-0.4075,-0.3495,,,,,,,36.81585425
0.529968468,0.819738739,0.557121622,-0.325716216,-0.334301802,,,,,,,33.2835712
0.25377027,0.868810811,0.727743243,-0.098932432,-0.16577027,,,,,,,31.30690034
0.233905405,0.866216216,0.738364865,-0.094148649,-0.169905405,,,,,,,30.58963013
0.303234234,0.615369369,0.605810811,-0.168774775,-0.193234234,,,,,,,25.50956414
0.479765766,0.535630631,0.560522523,-0.250558559,-0.208432432,,,,,,,29.04184721
0.479567568,0.275702703,0.465144144,-0.308441441,-0.246234234,,,,,,,21.45133551
0.459702703,0.273108108,0.475765766,-0.303657658,-0.250369369,,,,,,,20.73406529
0.302837838,0.095513514,0.415054054,-0.284540541,-0.268837838,,,,,,,10.32854075
0.444968468,0.398738739,0.459454955,-0.324382883,0.083031532,,,,,,,28.62824588
0.405436937,0.653477477,0.576076577,-0.256932432,0.112563063,,,,,,,34.78421718
0.537635135,0.955405405,0.625788288,-0.294382883,0.462364865,,,,,,,52.7252872
0.38577027,0.910810811,0.682076577,-0.194265766,0.14622973,,,,,,,41.65745868
0.365905405,0.908216216,0.692698198,-0.189481982,0.142094595,,,,,,,40.94018846
0.214040541,0.863621622,0.748986486,-0.089364865,-0.174040541,,,,,,,29.87235995
0.521522523,0.726567568,0.74227027,-0.119369369,-0.220189189,,,,,,,37.74349425
0.746387387,0.615162162,0.680315315,-0.392486486,-0.368387387,,,,,,,37.72525524
1.045918919,0.43909009,0.687027027,-0.60027027,-0.559252252,,,,,,,40.01360196
1.117117117,0.504018018,0.567738739,-0.558720721,-0.57545045,,,,,,,42.72578199
0.862454955,0.611531532,0.645626126,-0.278427928,-0.433454955,,,,,,,41.66811566
0.562923423,0.787603604,0.638914414,-0.070644144,-0.24259009,,,,,,,39.37976894
0.396454955,0.900198198,0.665292793,-0.124094595,-0.142121622,,,,,,,36.85633097
0.335923423,0.747936937,0.566914414,-0.118977477,-0.14659009,,,,,,,30.3266066
0.316058559,0.745342342,0.577536036,-0.114193694,-0.150725225,,,,,,,29.60933642
0.406189189,0.641567568,0.564603604,-0.184369369,-0.177855856,,,,,,,29.62445439
0.749720721,0.562828829,0.799981982,-0.01181982,-0.209387387,,,,,,,45.36820711
1.052585586,0.334423423,0.92636036,0.161063063,-0.241252252,,,,,,,55.29950563
1.250117117,0.250684685,0.978738739,0.457279279,-0.274117117,,,,,,,64.41070116
0.917454955,0.475198198,0.868292793,0.291572072,-0.248454955,,,,,,,53.40349732
0.61459009,0.703603604,0.741914414,0.118689189,-0.21659009,,,,,,,43.47219878
0.219725225,0.720009009,0.615202703,-0.100193694,-0.164725225,,,,,,,25.73353624
0.19986036,0.717414414,0.625824324,-0.09540991,-0.16886036,,,,,,,25.01626602
0.529189189,0.545234234,0.616603604,-0.310369369,-0.353522523,,,,,,,28.38051804
0.869387387,0.518828829,0.732315315,-0.518486486,-0.544054054,,,,,,,36.48131891
1.045918919,0.43909009,0.687027027,-0.60027027,-0.559252252,,,,,,,40.01360196
0.994117117,0.600351351,0.515738739,-0.432720721,-0.399783784,,,,,,,43.96971831
0.761121622,0.797864865,0.487292793,-0.231761261,-0.201121622,,,,,,,44.4812665
0.58459009,0.877603604,0.532581081,-0.149977477,-0.185923423,,,,,,,40.94898346
0.356725225,0.895009009,0.686536036,-0.114527027,-0.150391892,,,,,,,35.42179057
0.240527027,0.867081081,0.734824324,-0.095743243,-0.168527027,,,,,,,30.82872021
0.220662162,0.864486486,0.745445946,-0.090959459,-0.172662162,,,,,,,30.11145
0.569855856,0.694900901,0.725603604,-0.310702703,-0.353189189,,,,,,,34.19297223
0.821054054,0.550495495,0.748981982,-0.327153153,-0.411054054,,,,,,,40.03184091
0.997585586,0.470756757,0.703693694,-0.408936937,-0.426252252,,,,,,,43.56412398
0.945783784,0.632018018,0.532405405,-0.241387387,-0.266783784,,,,,,,47.52024033
0.664788288,0.772531532,0.524959459,-0.217761261,-0.215121622,,,,,,,40.60546631
0.62431982,0.882792793,0.511337838,-0.159545045,-0.177653153,,,,,,,42.38352387
0.396454955,0.900198198,0.665292793,-0.124094595,-0.142121622,,,,,,,36.85633097
0.37659009,0.897603604,0.675914414,-0.119310811,-0.146256757,,,,,,,36.13906077
0.447788288,0.962531532,0.556626126,-0.077761261,-0.162454955,,,,,,,38.85124082
0.387256757,0.81027027,0.458247748,-0.072644144,-0.166923423,,,,,,,32.32151646
0.553855856,0.729234234,0.41827027,-0.152036036,-0.184189189,,,,,,,35.49516438
0.329324324,0.352972973,0.317891892,-0.153252252,-0.120990991,,,,,,,19.46775934
0.621189189,0.358234234,0.45027027,-0.170036036,-0.178522523,,,,,,,31.11908219
0.504990991,0.330306306,0.498558559,-0.151252252,-0.196657658,,,,,,,26.52601184
0.738522523,0.536567568,0.710603604,-0.259369369,-0.272855856,,,,,,,39.49771975
0.861387387,0.517495495,0.694315315,-0.028486486,-0.263054054,,,,,,,46.30232956
0.791121622,0.623864865,0.696626126,0.036905405,-0.231788288,,,,,,,47.00448183
0.61459009,0.703603604,0.741914414,0.118689189,-0.21659009,,,,,,,43.47219878
0.506788288,0.852198198,0.725959459,-0.140094595,0.113211712,,,,,,,45.6376748
0.486923423,0.849603604,0.736581081,-0.135310811,0.109076577,,,,,,,44.92040461
0.467058559,0.847009009,0.747202703,-0.130527027,0.104941441,,,,,,,44.20313442
0.530855856,0.776234234,0.648936937,-0.457369369,-0.012522523,,,,,,,38.36114471
0.817720721,0.648495495,0.664315315,-0.555153153,0.227612613,,,,,,,50.67477159
1.104585586,0.520756757,0.679693694,-0.652936937,0.467747748,,,,,,,62.98839848
1.12745045,0.617351351,0.577072072,-0.420054054,0.58454955,,,,,,,69.25110048
0.810788288,0.741198198,0.577626126,-0.315094595,0.338211712,,,,,,,55.8615683
0.695653153,0.916126126,0.495337838,-0.322211712,0.418346847,,,,,,,55.33304018
0.391454955,0.767198198,0.548292793,-0.205094595,0.155545045,,,,,,,37.51863498
0.330923423,0.614936937,0.449914414,-0.199977477,0.151076577,,,,,,,30.98891061
0.179058559,0.570342342,0.506202703,-0.09986036,-0.165058559,,,,,,,19.92108209
0.564855856,0.561900901,0.608603604,-0.391702703,-0.055522523,,,,,,,34.85527622
0.585657658,0.708972973,0.728225225,-0.387252252,-0.059324324,,,,,,,39.9504602
0.565792793,0.706378378,0.738846847,-0.382468468,-0.063459459,,,,,,,39.23318999
0.290927928,0.758117117,0.743135135,-0.156351351,-0.203927928,,,,,,,29.40929778
0.629459459,0.546378378,0.861513514,-0.064801802,0.062207207,,,,,,,45.81535445
0.609594595,0.543783784,0.872135135,-0.060018018,0.058072072,,,,,,,45.09808429
0.529396396,0.648855856,0.879756757,0.007765766,0.08727027,,,,,,,45.44160139
0.471261261,0.76845045,0.680801802,-0.443018018,-0.024927928,,,,,,,36.20933409
0.683459459,0.705378378,0.627513514,-0.606135135,0.257873874,,,,,,,46.2163753
0.663594595,0.702783784,0.638135135,-0.601351351,0.253738739,,,,,,,45.49910514
0.403063063,0.797522523,0.70809009,-0.246900901,0.103936937,,,,,,,39.04258591
0.286878378,0.873135135,0.710040541,-0.106905405,-0.158878378,,,,,,,32.50235068
0.226346847,0.720873874,0.611662162,-0.101788288,-0.163346847,,,,,,,25.97262632
0.206481982,0.718279279,0.622283784,-0.097004505,-0.167481982,,,,,,,25.2553561
0.497013514,0.712207207,0.517328829,-0.195454955,-0.345346847,,,,,,,30.59939999
0.705211712,0.952135135,0.469373874,-0.168238739,-0.347211712,,,,,,,42.99983435
0.685346847,0.949540541,0.479995495,-0.163454955,-0.351346847,,,,,,,42.28256415
0.444279279,0.702171171,0.463018018,-0.134846847,-0.200945946,,,,,,,31.14118406
0.599477477,0.386099099,0.73572973,0.005702703,-0.226477477,,,,,,,35.20177261
0.902342342,0.157693694,0.862108108,0.178585586,-0.258342342,,,,,,,45.13307116
1.182207207,0.238954955,0.97481982,0.033468468,-0.415540541,,,,,,,54.29465934
1.127072072,0.45254955,0.683864865,-0.179648649,-0.415072072,,,,,,,50.6078239
0.870878378,0.699801802,0.546373874,-0.354572072,-0.379545045,,,,,,,42.75915001
0.70740991,0.906396396,0.480752252,-0.170355856,-0.16640991,,,,,,,45.78114387
0.479545045,0.923801802,0.634707207,-0.134905405,-0.130878378,,,,,,,40.25395103
0.32268018,0.746207207,0.573995495,-0.115788288,-0.149346847,,,,,,,29.84842646
0.165815315,0.568612613,0.513283784,-0.096671171,-0.167815315,,,,,,,19.44290195
0.14595045,0.566018018,0.523905405,-0.091887387,-0.17195045,,,,,,,18.72563173
0.392945946,0.639837838,0.571684685,-0.18118018,-0.180612613,,,,,,,29.14627425
0.474081081,0.679243243,0.694306306,-0.23972973,-0.217747748,,,,,,,33.18067086
0.776945946,0.450837838,0.820684685,-0.066846847,-0.249612613,,,,,,,43.11196941
0.845144144,0.421765766,0.793396396,-0.262963964,-0.378477477,,,,,,,40.27871762
1.012675676,0.512027027,0.636441441,-0.235414414,-0.380675676,,,,,,,46.86669782
0.699878378,0.739135135,0.515373874,-0.405905405,-0.350878378,,,,,,,36.57676418
0.434346847,0.700873874,0.468328829,-0.132454955,-0.203013514,,,,,,,30.78254898
0.465545045,0.652468468,0.615373874,-0.246572072,-0.320878378,,,,,,,29.32176035
0.44568018,0.649873874,0.625995495,-0.241788288,-0.325013514,,,,,,,28.60449013
0.466481982,0.796945946,0.745617117,-0.237337838,-0.328815315,,,,,,,33.69967412
0.559945946,0.640837838,0.852351351,0.073153153,-0.196945946,,,,,,,41.35774391
0.862810811,0.412432432,0.97872973,0.246036036,-0.228810811,,,,,,,51.28904245
1.087675676,0.301027027,0.916774775,-0.027081081,-0.377009009,,,,,,,51.2708035
1.080873874,0.482954955,0.609153153,-0.431531532,-0.509540541,,,,,,,44.03344601
0.844545045,0.732801802,0.461040541,-0.611238739,-0.469878378,,,,,,,36.90204236
0.61968018,0.844207207,0.522995495,-0.338121622,-0.32168018,,,,,,,36.9202813
0.343481982,0.893279279,0.693617117,-0.111337838,-0.153148649,,,,,,,34.94361043
0.227283784,0.865351351,0.741905405,-0.092554054,-0.171283784,,,,,,,30.35054007
0.394815315,0.955612613,0.58495045,-0.065004505,-0.173481982,,,,,,,36.93852026
0.562346847,1.045873874,0.427995495,-0.037454955,-0.17568018,,,,,,,43.52650049
0.542481982,1.043279279,0.438617117,-0.032671171,-0.179815315,,,,,,,42.80923028
0.37495045,0.953018018,0.595572072,-0.060220721,-0.177617117,,,,,,,36.22125006
0.337279279,0.764171171,0.718351351,-0.167513514,-0.194279279,,,,,,,31.08292823
0.337081081,0.504243243,0.622972973,-0.225396396,-0.232081081,,,,,,,23.49241654
0.336882883,0.244315315,0.527594595,-0.283279279,-0.269882883,,,,,,,15.90190485
0.504414414,0.334576577,0.37063964,-0.25572973,-0.272081081,,,,,,,22.48988504
0.712612613,0.574504505,0.322684685,-0.228513514,-0.273945946,,,,,,,34.89031944
0.920810811,0.814432432,0.27472973,-0.201297297,-0.275810811,,,,,,,47.29075379
0.753279279,0.724171171,0.431684685,-0.228846847,-0.273612613,,,,,,,40.70277356
0.821477477,0.695099099,0.404396396,-0.424963964,-0.402477477,,,,,,,37.86952177
0.841342342,0.697693694,0.393774775,-0.429747748,-0.398342342,,,,,,,38.58679199
1.008873874,0.787954955,0.23681982,-0.402198198,-0.400540541,,,,,,,45.17477219
0.799211712,0.858468468,0.385707207,-0.182238739,-0.224211712,,,,,,,45.99799617
0.571346847,0.875873874,0.539662162,-0.146788288,-0.18868018,,,,,,,40.47080333
0.343481982,0.893279279,0.693617117,-0.111337838,-0.153148649,,,,,,,34.94361043
0.227283784,0.865351351,0.741905405,-0.092554054,-0.171283784,,,,,,,30.35054007
0.469481982,0.890945946,0.653617117,0.000328829,-0.216148649,,,,,,,39.24510594
0.685346847,0.949540541,0.479995495,-0.163454955,-0.351346847,,,,,,,42.28256415
0.665481982,0.946945946,0.490617117,-0.158671171,-0.355481982,,,,,,,41.56529395
0.423283784,0.921351351,0.578905405,-0.251554054,-0.310617117,,,,,,,32.67072807
0.469279279,0.806171171,0.672684685,-0.262846847,0.117720721,,,,,,,41.43348657
0.756144144,0.678432432,0.688063063,-0.360630631,0.357855856,,,,,,,53.74711343
0.968342342,0.61536036,0.634774775,-0.523747748,0.640657658,,,,,,,63.75415464
1.039540541,0.680288288,0.515486486,-0.482198198,0.624459459,,,,,,,66.46633469
0.722878378,0.804135135,0.516040541,-0.377238739,0.378121622,,,,,,,53.07680251
0.51068018,0.867207207,0.569328829,-0.214121622,0.09531982,,,,,,,43.0697613
0.418878378,0.915135135,0.664373874,-0.202238739,0.153121622,,,,,,,42.852909
0.399013514,0.912540541,0.674995495,-0.197454955,0.148986486,,,,,,,42.13563883
0.338481982,0.760279279,0.576617117,-0.192337838,0.144518018,,,,,,,35.60591444
0.476945946,0.624837838,0.547018018,-0.453846847,-0.015612613,,,,,,,32.07051041
0.815477477,0.413099099,0.665396396,-0.362297297,0.250522523,,,,,,,48.4765671
0.896612613,0.452504505,0.788018018,-0.420846847,0.213387387,,,,,,,52.51096376
0.868144144,0.486765766,0.794063063,-0.234297297,0.350522523,,,,,,,56.77875596
0.813009009,0.70036036,0.503108108,-0.447414414,0.350990991,,,,,,,53.09192048
0.929545045,0.781468468,0.539040541,-0.407238739,0.647454955,,,,,,,65.73394651
0.737013514,0.587207207,0.486328829,-0.306788288,0.330986486,,,,,,,48.85366382
0.493148649,0.330612613,0.542283784,-0.252671171,0.034851351,,,,,,,29.9784713
0.438346847,0.397873874,0.462995495,-0.322788288,0.081653153,,,,,,,28.38915582
0.398815315,0.652612613,0.579617117,-0.255337838,0.111184685,,,,,,,34.54512711
0.591346847,0.846873874,0.632328829,-0.355788288,0.427653153,,,,,,,51.42540982
0.459148649,0.544945946,0.582617117,-0.318337838,0.077851351,,,,,,,33.48433978
0.439283784,0.542351351,0.593238739,-0.313554054,0.073716216,,,,,,,32.76706958
0.227085586,0.605423423,0.646527027,-0.150436937,-0.209085586,,,,,,,22.76002837
0.597283784,0.713351351,0.762238739,0.050112613,0.070382883,,,,,,,48.03423642
0.909148649,0.680945946,0.583617117,-0.258004505,0.199851351,,,,,,,56.48566544
0.889283784,0.678351351,0.594238739,-0.253220721,0.195716216,,,,,,,55.76839524
0.389833333,0.899333333,0.668833333,-0.1225,-0.1435,,,,,,,36.61724089
0.369968468,0.896738739,0.679454955,-0.117716216,-0.147635135,,,,,,,35.89997071
0.309436937,0.744477477,0.581076577,-0.112599099,-0.152103604,,,,,,,29.37024634
0.193238739,0.71654955,0.629364865,-0.093815315,-0.170238739,,,,,,,24.77717599
0.173373874,0.713954955,0.639986486,-0.089031532,-0.174373874,,,,,,,24.05990577
0.440234234,0.790369369,0.677144144,-0.183108108,-0.178900901,,,,,,,35.19781846
0.616765766,0.710630631,0.631855856,-0.264891892,-0.194099099,,,,,,,38.73010154
0.793297297,0.630891892,0.586567568,-0.346675676,-0.209297297,,,,,,,42.26238455
0.939162162,0.631153153,0.535945946,-0.239792793,-0.268162162,,,,,,,47.28115025
0.732833333,0.707,0.597166667,-0.150833333,-0.259166667,,,,,,,42.6729619
0.556301802,0.786738739,0.642454955,-0.06904955,-0.243968468,,,,,,,39.1406789
0.389833333,0.899333333,0.668833333,-0.1225,-0.1435,,,,,,,36.61724089
0.506031532,0.927261261,0.620545045,-0.141283784,-0.125364865,,,,,,,41.21031129
0.486166667,0.924666667,0.631166667,-0.1365,-0.1295,,,,,,,40.49304111
0.605698198,0.957927928,0.495211712,-0.286283784,-0.278698198,,,,,,,39.65469912
0.4895,0.93,0.5435,-0.2675,-0.296833333,,,,,,,35.06162876
0.469635135,0.927405405,0.554121622,-0.262716216,-0.300968468,,,,,,,34.34435855
0.440234234,0.790369369,0.677144144,-0.183108108,-0.178900901,,,,,,,35.19781846
0.616765766,0.710630631,0.631855856,-0.264891892,-0.194099099,,,,,,,38.73010154
0.793297297,0.630891892,0.586567568,-0.346675676,-0.209297297,,,,,,,42.26238455
0.677099099,0.602963964,0.634855856,-0.327891892,-0.227432432,,,,,,,37.66931419
0.748297297,0.667891892,0.515567568,-0.286342342,-0.243630631,,,,,,,40.38149421
0.561833333,0.746333333,0.566166667,-0.202166667,-0.2305,,,,,,,36.49057606
0.481635135,0.851405405,0.573788288,-0.134382883,-0.201301802,,,,,,,36.83409319
0.25377027,0.868810811,0.727743243,-0.098932432,-0.16577027,,,,,,,31.30690034
0.233905405,0.866216216,0.738364865,-0.094148649,-0.169905405,,,,,,,30.58963013
0.226567568,0.586702703,0.454477477,-0.079774775,-0.098567568,,,,,,,22.94338082
0.451432432,0.475297297,0.392522523,-0.352891892,-0.246765766,,,,,,,22.92514183
0.491900901,0.365036036,0.406144144,-0.411108108,-0.284234234,,,,,,,21.14708432
0.589369369,0.540774775,0.677099099,-0.495657658,-0.382702703,,,,,,,28.80845159
0.735234234,0.541036036,0.626477477,-0.388774775,-0.441567568,,,,,,,33.82721729
1.029099099,0.482630631,0.641189189,-0.106558559,-0.460432432,,,,,,,46.81421302
1.244963964,0.541225225,0.467567568,-0.270342342,-0.595630631,,,,,,,49.85167122
0.913765766,0.397630631,0.463522523,-0.171558559,-0.418099099,,,,,,,38.6951732
0.881963964,0.484225225,0.349900901,-0.365675676,-0.439963964,,,,,,,35.32001355
0.625432432,0.275963964,0.414522523,-0.201558559,-0.305099099,,,,,,,26.47010117
0.646234234,0.423036036,0.534144144,-0.197108108,-0.308900901,,,,,,,31.56528514
0.363369369,0.247774775,0.513432432,-0.289657658,-0.264369369,,,,,,,16.8582651
0.449968468,0.531738739,0.576454955,-0.243382883,-0.214635135,,,,,,,27.96594187
0.36977027,0.636810811,0.584076577,-0.175599099,-0.185436937,,,,,,,28.30945901
0.330238739,0.89154955,0.700698198,-0.108148649,-0.155905405,,,,,,,34.46543033
0.214040541,0.863621622,0.748986486,-0.089364865,-0.174040541,,,,,,,29.87235995
0.194175676,0.861027027,0.759608108,-0.084581081,-0.178175676,,,,,,,29.15508974
0.283369369,0.612774775,0.616432432,-0.163990991,-0.197369369,,,,,,,24.79229394
0.621900901,0.401036036,0.734810811,-0.072441441,0.068765766,,,,,,,41.19835066
0.662369369,0.290774775,0.748432432,-0.130657658,0.031297297,,,,,,,39.42029309
0.683171171,0.437846847,0.868054054,-0.126207207,0.027495495,,,,,,,44.51547707
0.628036036,0.651441441,0.577099099,-0.339324324,0.027963964,,,,,,,40.82864161
0.608171171,0.648846847,0.587720721,-0.334540541,0.023828829,,,,,,,40.11137141
0.594189189,0.762567568,0.559936937,-0.282702703,0.066810811,,,,,,,42.84578922
0.330657658,0.763306306,0.721891892,-0.165918919,-0.195657658,,,,,,,30.84383818
0.250459459,0.868378378,0.729513514,-0.098135135,-0.166459459,,,,,,,31.1873553
0.230594595,0.865783784,0.740135135,-0.093351351,-0.170594595,,,,,,,30.47008512
0.436923423,0.789936937,0.678914414,-0.182310811,-0.17959009,,,,,,,35.07827343
0.613454955,0.710198198,0.633626126,-0.264094595,-0.194788288,,,,,,,38.61055648
0.789986486,0.630459459,0.588337838,-0.345878378,-0.209986486,,,,,,,42.14283951
0.633121622,0.452864865,0.527626126,-0.326761261,-0.228454955,,,,,,,31.737315
0.516923423,0.424936937,0.575914414,-0.307977477,-0.24659009,,,,,,,27.1442446
0.588121622,0.489864865,0.456626126,-0.266427928,-0.262788288,,,,,,,29.85642467
0.517855856,0.596234234,0.458936937,-0.201036036,-0.231522523,,,,,,,30.55857688
0.396990991,0.55163964,0.357558559,-0.132918919,-0.202657658,,,,,,,25.08963985
0.169126126,0.569045045,0.511513514,-0.097468468,-0.167126126,,,,,,,19.56244698
0.189927928,0.716117117,0.631135135,-0.093018018,-0.170927928,,,,,,,24.65763094
