match_id,set_no,game_no,point_no,1是否是发球方,1winner得分,1非受迫失分,1网前得分,1近3球得分,1总体分差,1关键分,1关键局,1破发点,1ACE,1双误,1发球成功数,,pca1,pca2,pca3,pca4,pca5,pca6
2023-wimbledon-1301,4,8,269,1,0,0,0,2,-0.2,1,0,1,0,0,1,,,,,,,
2023-wimbledon-1301,4,8,270,1,1,0,0,3,0.4,1,0,1,0,0,2,,,,,,,
2023-wimbledon-1301,4,8,271,1,1,1,0,2,-0.2,0,0,0,0,1,2,,,,,,,
2023-wimbledon-1301,4,8,272,1,1,1,0,2,0.4,0,0,0,0,1,2,,,,,,,
2023-wimbledon-1301,4,8,273,1,0,1,0,2,1,1,0,0,0,1,2,,,,,,,
2023-wimbledon-1301,4,9,274,0,0,0,0,2,0.1,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1301,4,9,275,0,0,0,0,2,0.7,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1301,4,9,276,0,0,0,0,1,0.1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1301,4,9,277,0,0,0,0,1,-0.5,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1301,4,9,278,0,0,1,0,0,-1.1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1301,4,10,279,1,1,1,0,1,-0.2,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1301,4,10,280,1,1,1,0,2,0.4,0,2,0,0,0,2,,,,,,,
2023-wimbledon-1301,4,10,281,1,1,1,0,2,-0.2,0,2,0,0,0,3,,,,,,,
2023-wimbledon-1301,4,10,282,1,1,1,1,2,0.4,0,2,0,0,0,3,,,,,,,
2023-wimbledon-1301,4,10,283,1,1,1,1,1,-0.2,0,1,0,0,0,3,,,,,,,
2023-wimbledon-1301,4,10,284,1,1,0,1,1,-0.8,0,1,0,0,0,3,,,,,,,
2023-wimbledon-1301,4,10,285,1,1,0,0,1,-0.2,1,1,0,0,0,3,,,,,,,
2023-wimbledon-1301,4,10,286,1,1,0,0,2,0.4,2,2,0,0,0,3,,,,,,,
2023-wimbledon-1301,4,11,287,0,1,0,0,2,0.1,2,2,0,0,0,2,,,,,,,
2023-wimbledon-1301,4,11,288,0,0,0,1,2,0.7,1,2,0,0,0,1,,,,,,,
2023-wimbledon-1301,4,11,289,0,0,0,1,1,0.1,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1301,4,11,290,0,0,0,1,2,0.7,0,2,0,0,0,0,,,,,,,
2023-wimbledon-1301,4,11,291,0,0,0,0,2,1.3,0,2,0,0,0,0,,,,,,,
2023-wimbledon-1301,4,11,292,0,1,0,0,3,1.9,1,3,1,0,0,0,,,,,,,
2023-wimbledon-1301,4,12,293,1,1,1,0,2,0.4,1,2,1,0,0,1,,,,,,,
2023-wimbledon-1301,4,12,294,1,1,1,1,2,1,1,2,1,0,0,2,,,,,,,
2023-wimbledon-1301,4,12,295,1,1,1,1,2,1.6,0,2,0,0,0,3,,,,,,,
2023-wimbledon-1301,4,12,296,1,1,0,1,2,1,0,2,0,0,0,3,,,,,,,
2023-wimbledon-1301,4,12,297,1,1,0,0,1,0.4,0,1,0,0,0,3,,,,,,,
2023-wimbledon-1301,4,12,298,1,0,0,0,1,1,1,1,0,0,0,3,,,,,,,
2023-wimbledon-1301,4,12,299,1,0,0,0,2,1.6,2,2,0,0,0,3,,,,,,,
2023-wimbledon-1301,4,12,300,1,0,0,0,3,2.2,3,3,0,0,0,3,,,,,,,
2023-wimbledon-1302,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,1,2,0,0,0,0,1,-0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,1,3,0,0,0,0,1,-1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,1,4,0,0,0,0,1,-0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,1,5,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,1,6,0,0,0,0,2,-0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,1,7,0,0,0,0,1,-1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,1,8,0,0,0,0,1,-0.6,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,1,9,0,0,0,0,1,-1.2,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,1,10,0,0,0,1,2,-0.6,2,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,1,11,0,0,0,1,1,-1.2,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,1,12,0,0,1,1,1,-1.8,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,2,13,1,1,1,1,1,-0.3,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,1,2,14,1,1,1,1,2,0.3,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,1,2,15,1,2,0,1,3,0.9,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,1,2,16,1,1,0,0,3,1.5,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,1,3,17,0,1,0,0,2,0,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,1,3,18,0,0,0,0,2,0.6,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,1,3,19,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,3,20,0,0,0,0,1,-0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,3,21,0,0,0,0,0,-1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,4,22,1,0,0,1,1,-0.3,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,1,4,23,1,1,0,1,2,0.3,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,1,4,24,1,1,1,1,2,-0.3,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,1,4,25,1,1,1,0,2,0.3,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,1,4,26,1,0,1,0,2,0.9,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,1,5,27,0,0,0,0,2,0,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,1,5,28,0,0,0,0,1,-0.6,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,1,5,29,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,5,30,0,0,0,0,1,-0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,5,31,0,0,0,0,1,-1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,6,32,1,1,0,0,1,-0.3,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,1,6,33,1,1,0,0,1,-0.9,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,1,6,34,1,1,0,0,2,-0.3,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,1,6,35,1,0,0,0,2,0.3,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,1,6,36,1,0,0,1,3,0.9,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,1,7,37,0,0,0,1,2,0,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,1,7,38,0,0,0,1,1,-0.6,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,1,7,39,0,0,0,0,0,-1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,7,40,0,0,0,0,0,-1.8,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,8,41,1,0,1,0,0,-0.3,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,1,8,42,1,0,1,0,1,0.3,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,1,8,43,1,0,2,0,1,-0.3,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,1,8,44,1,0,2,0,1,-0.9,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,1,8,45,1,0,3,0,0,-1.5,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,1,9,46,0,0,2,0,1,-0.6,0,1,0,0,0,2,,,,,,,
2023-wimbledon-1302,1,9,47,0,0,1,0,1,-1.2,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1302,1,9,48,0,0,0,0,2,-0.6,0,2,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,9,49,0,0,0,0,1,-1.2,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,9,50,0,0,0,0,1,-1.8,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1302,1,9,51,0,0,0,0,0,-2.4,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,1,52,1,1,0,0,1,-0.1,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,2,1,53,1,1,0,1,2,0.5,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,2,1,54,1,2,0,2,3,1.1,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,2,1,55,1,2,0,2,3,1.7,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,2,2,56,0,2,0,1,2,0.2,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,2,2,57,0,1,0,0,1,-0.4,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,2,2,58,0,0,0,0,1,0.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,2,59,0,0,1,0,1,-0.4,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,2,60,0,0,1,0,1,-1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,3,61,1,0,1,0,1,-0.1,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,2,3,62,1,1,0,0,2,0.5,0,0,0,1,0,2,,,,,,,
2023-wimbledon-1302,2,3,63,1,2,0,0,3,1.1,0,0,0,2,0,3,,,,,,,
2023-wimbledon-1302,2,3,64,1,3,0,0,3,1.7,1,0,0,3,0,3,,,,,,,
2023-wimbledon-1302,2,4,65,0,2,0,0,2,0.2,1,0,0,2,0,2,,,,,,,
2023-wimbledon-1302,2,4,66,0,1,0,0,1,-0.4,1,0,0,1,0,1,,,,,,,
2023-wimbledon-1302,2,4,67,0,0,1,0,0,-1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,4,68,0,0,1,0,0,-1.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,5,69,1,1,1,1,1,-0.1,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,2,5,70,1,2,0,2,2,0.5,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,2,5,71,1,2,0,2,3,1.1,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,2,5,72,1,1,0,1,3,1.7,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,2,6,73,0,0,0,0,3,0.2,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,2,6,74,0,0,0,0,2,-0.4,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,2,6,75,0,0,0,0,1,-1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,6,76,0,0,0,0,0,-1.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,6,77,0,0,0,0,0,-2.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,7,78,1,1,0,1,1,-0.1,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,2,7,79,1,2,0,1,2,0.5,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,2,7,80,1,2,0,1,3,1.1,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,2,7,81,1,1,0,0,3,1.7,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,2,8,82,0,0,0,0,2,0.2,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,2,8,83,0,0,0,0,2,0.8,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,2,8,84,0,0,0,0,1,0.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,8,85,0,0,0,0,1,-0.4,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,8,86,0,0,0,0,1,0.2,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,8,87,0,0,1,0,1,-0.4,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,9,88,1,0,1,0,2,-0.1,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,2,9,89,1,0,2,0,1,-0.7,0,0,0,0,1,1,,,,,,,
2023-wimbledon-1302,2,9,90,1,1,1,0,2,-0.1,0,0,0,0,1,2,,,,,,,
2023-wimbledon-1302,2,9,91,1,1,1,0,1,-0.7,0,0,0,0,1,2,,,,,,,
2023-wimbledon-1302,2,9,92,1,1,0,0,2,-0.1,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,2,9,93,1,1,0,0,2,0.5,1,0,0,1,0,3,,,,,,,
2023-wimbledon-1302,2,10,94,0,1,0,0,2,0.2,1,0,0,1,0,2,,,,,,,
2023-wimbledon-1302,2,10,95,0,1,0,0,1,-0.4,1,0,0,1,0,1,,,,,,,
2023-wimbledon-1302,2,10,96,0,1,0,0,1,0.2,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,10,97,0,1,0,0,1,-0.4,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,10,98,0,1,0,0,1,-1,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,11,99,1,0,0,1,1,-0.1,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1302,2,11,100,1,1,0,1,2,0.5,0,2,0,0,0,2,,,,,,,
2023-wimbledon-1302,2,11,101,1,2,0,1,3,1.1,0,3,0,0,0,3,,,,,,,
2023-wimbledon-1302,2,11,102,1,2,0,0,3,1.7,1,3,0,0,0,3,,,,,,,
2023-wimbledon-1302,2,12,103,0,1,0,0,2,0.2,1,2,0,0,0,2,,,,,,,
2023-wimbledon-1302,2,12,104,0,0,0,0,2,0.8,1,2,0,0,0,1,,,,,,,
2023-wimbledon-1302,2,12,105,0,0,1,0,1,0.2,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,12,106,0,0,2,0,1,-0.4,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,12,107,0,0,2,0,0,-1,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,2,13,108,1,1,1,1,1,-0.1,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1302,2,13,109,0,1,0,1,1,-0.7,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1302,2,13,110,0,1,0,1,1,-1.3,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1302,2,13,111,1,0,0,0,0,-1.9,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,2,13,112,1,1,0,0,1,-1.3,0,1,0,1,0,2,,,,,,,
2023-wimbledon-1302,2,13,113,0,1,0,0,1,-1.9,0,1,0,1,0,2,,,,,,,
2023-wimbledon-1302,2,13,114,0,1,0,0,1,-2.5,0,1,0,1,0,1,,,,,,,
2023-wimbledon-1302,2,13,115,1,0,0,1,1,-1.9,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1302,2,13,116,1,0,0,1,2,-1.3,0,2,0,0,0,2,,,,,,,
2023-wimbledon-1302,2,13,117,0,0,0,1,2,-1.9,0,2,0,0,0,2,,,,,,,
2023-wimbledon-1302,2,13,118,0,0,0,0,1,-2.5,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1302,3,1,119,0,0,0,0,0,-0.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,1,120,0,0,1,0,0,-0.8,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,1,121,0,0,1,0,0,-1.4,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,1,122,0,1,1,1,1,-0.8,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,1,123,0,1,0,1,2,-0.2,2,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,1,124,0,1,0,1,2,-0.8,2,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,2,125,1,0,1,0,1,-0.5,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,3,2,126,1,1,1,0,1,0.1,0,0,0,1,0,2,,,,,,,
2023-wimbledon-1302,3,2,127,1,2,1,0,2,0.7,0,0,0,2,0,3,,,,,,,
2023-wimbledon-1302,3,2,128,1,3,0,1,3,1.3,0,0,0,2,0,3,,,,,,,
2023-wimbledon-1302,3,2,129,1,2,0,1,3,1.9,1,0,0,1,0,3,,,,,,,
2023-wimbledon-1302,3,3,130,0,1,0,1,3,-0.2,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,3,3,131,0,0,0,0,3,0.4,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,3,3,132,0,0,0,0,2,-0.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,3,133,0,0,1,0,1,-0.8,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,3,134,0,0,2,0,0,-1.4,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,3,135,0,0,2,0,0,-2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,4,136,1,0,1,0,1,-0.5,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,3,4,137,1,0,0,0,1,-1.1,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,3,4,138,1,1,0,0,2,-0.5,0,0,0,1,0,3,,,,,,,
2023-wimbledon-1302,3,4,139,1,1,0,1,2,0.1,0,0,0,1,0,3,,,,,,,
2023-wimbledon-1302,3,4,140,1,1,0,1,3,0.7,1,0,0,1,0,3,,,,,,,
2023-wimbledon-1302,3,5,141,0,0,0,1,2,-0.2,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,3,5,142,0,0,1,0,1,-0.8,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,3,5,143,0,1,1,1,1,-0.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,5,144,0,1,1,1,1,-0.8,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,5,145,0,1,0,1,1,-1.4,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,6,146,1,1,0,0,1,-0.5,0,0,0,1,0,1,,,,,,,
2023-wimbledon-1302,3,6,147,1,2,0,0,2,0.1,0,0,0,2,0,2,,,,,,,
2023-wimbledon-1302,3,6,148,1,2,0,1,3,0.7,0,0,0,2,0,3,,,,,,,
2023-wimbledon-1302,3,6,149,1,1,0,2,3,1.3,1,0,0,1,0,3,,,,,,,
2023-wimbledon-1302,3,7,150,0,0,0,2,3,-0.2,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,3,7,151,0,0,0,1,2,-0.8,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,3,7,152,0,0,0,0,1,-1.4,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,7,153,0,0,0,0,0,-2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,7,154,0,0,0,0,1,-1.4,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,7,155,0,0,0,0,2,-0.8,2,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,7,156,0,0,0,0,2,-1.4,2,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,7,157,0,0,0,0,1,-2,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,8,158,1,0,0,0,0,-0.5,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,3,8,159,1,0,1,0,0,-1.1,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,3,8,160,1,0,2,0,0,-1.7,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,3,8,161,1,0,2,0,1,-1.1,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,3,8,162,1,0,1,0,2,-0.5,2,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,3,8,163,1,0,0,0,3,0.1,3,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,3,8,164,1,0,0,0,2,-0.5,2,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,3,8,165,1,0,0,1,2,0.1,2,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,3,8,166,1,0,0,1,2,0.7,2,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,3,8,167,1,0,0,1,3,1.3,3,0,0,0,0,3,,,,,,,
2023-wimbledon-1302,3,9,168,0,0,0,0,3,-0.2,2,0,0,0,0,2,,,,,,,
2023-wimbledon-1302,3,9,169,0,0,0,0,2,-0.8,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,3,9,170,0,0,0,0,1,-1.4,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,9,171,0,0,0,0,0,-2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,9,172,0,1,0,0,1,-1.4,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,9,173,0,1,0,1,2,-0.8,2,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,9,174,0,1,0,1,2,-1.4,2,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,9,175,0,0,0,1,1,-2,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,10,176,1,0,0,0,1,-0.5,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1302,3,10,177,1,1,0,0,2,0.1,0,2,0,0,0,2,,,,,,,
2023-wimbledon-1302,3,10,178,1,1,0,0,3,0.7,0,3,0,0,0,3,,,,,,,
2023-wimbledon-1302,3,10,179,1,1,0,0,3,1.3,1,3,0,0,0,3,,,,,,,
2023-wimbledon-1302,3,11,180,0,0,0,0,2,-0.2,1,2,0,0,0,2,,,,,,,
2023-wimbledon-1302,3,11,181,0,0,0,0,1,-0.8,1,1,0,0,0,1,,,,,,,
2023-wimbledon-1302,3,11,182,0,0,0,0,1,-0.2,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,11,183,0,0,0,0,1,-0.8,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,11,184,0,0,1,0,1,-1.4,0,1,0,0,0,0,,,,,,,
2023-wimbledon-1302,3,12,185,1,0,1,1,1,-0.5,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1302,3,12,186,1,1,1,1,2,0.1,0,2,0,1,0,2,,,,,,,
2023-wimbledon-1302,3,12,187,1,1,0,1,2,-0.5,0,2,0,1,0,3,,,,,,,
2023-wimbledon-1302,3,12,188,1,1,0,0,2,0.1,0,2,0,1,0,3,,,,,,,
2023-wimbledon-1302,3,12,189,1,0,0,0,2,0.7,1,2,0,0,0,3,,,,,,,
2023-wimbledon-1302,3,13,190,0,1,0,0,3,-0.2,1,3,0,0,0,2,,,,,,,
2023-wimbledon-1302,3,13,191,1,1,1,0,2,-0.8,1,2,0,0,0,2,,,,,,,
2023-wimbledon-1302,3,13,192,1,1,2,0,1,-1.4,0,1,0,0,0,2,,,,,,,
2023-wimbledon-1302,3,13,193,0,0,2,0,1,-0.8,0,1,0,0,0,2,,,,,,,
2023-wimbledon-1302,3,13,194,0,0,1,0,1,-1.4,0,1,0,0,0,1,,,,,,,
2023-wimbledon-1302,3,13,195,1,0,0,0,2,-0.8,0,2,0,0,0,1,,,,,,,
2023-wimbledon-1302,3,13,196,1,0,1,0,1,-1.4,0,1,0,0,0,2,,,,,,,
2023-wimbledon-1302,3,13,197,0,0,1,0,1,-2,0,1,0,0,0,2,,,,,,,
2023-wimbledon-1302,3,13,198,0,0,1,0,0,-2.6,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1302,3,13,199,1,1,0,0,1,-2,1,1,0,1,0,1,,,,,,,
2023-wimbledon-1302,3,13,200,1,1,0,1,2,-1.4,2,2,0,1,0,2,,,,,,,
2023-wimbledon-1302,3,13,201,0,1,0,1,2,-2,2,2,0,1,0,2,,,,,,,
2023-wimbledon-1303,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1303,1,1,2,0,0,0,0,1,-0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1303,1,1,3,0,0,1,0,1,-1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1303,1,1,4,0,0,1,0,0,-1.8,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1303,1,1,5,0,0,1,0,0,-2.4,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1303,1,2,6,1,0,0,0,1,-0.3,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1303,1,2,7,1,0,0,0,2,0.3,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1303,1,2,8,1,0,0,0,3,0.9,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1303,1,2,9,1,1,0,0,3,1.5,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1303,1,3,10,0,1,0,0,2,0,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1303,1,3,11,0,1,0,0,1,-0.6,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1303,1,3,12,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1303,1,3,13,0,0,0,0,2,0.6,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1303,1,3,14,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1303,1,3,15,0,0,0,1,2,0.6,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1303,1,3,16,0,0,0,1,1,0,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1303,1,3,17,0,0,0,1,1,-0.6,1,0,0,0,0,0,,,,,,,
2023-wimbledon-1303,1,4,18,1,0,0,0,1,-0.3,0,0,0,0,0,1,,,,,,,
2023-wimbledon-1303,1,4,19,1,0,0,0,2,0.3,0,0,0,0,0,2,,,,,,,
2023-wimbledon-1303,1,4,20,1,0,0,0,3,0.9,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1303,1,4,21,1,0,0,0,2,0.3,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1303,1,4,22,1,0,0,0,2,0.9,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1303,1,5,23,0,0,0,0,1,0,1,0,0,0,0,2,,,,,,,
2023-wimbledon-1303,1,5,24,0,0,0,0,1,-0.6,1,0,0,0,0,1,,,,,,,
2023-wimbledon-1303,1,5,25,0,0,0,0,0,-1.2,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1303,1,5,26,0,0,0,0,0,-1.8,0,0,0,0,0,0,,,,,,,
2023-wimbledon-1303,1,6,27,1,0,1,0,0,-0.3,0,0,0,0,1,0,,,,,,,
2023-wimbledon-1303,1,6,28,1,0,1,1,1,0.3,0,0,0,0,1,1,,,,,,,
2023-wimbledon-1303,1,6,29,1,0,1,1,1,-0.3,0,0,0,0,1,2,,,,,,,
2023-wimbledon-1303,1,6,30,1,0,0,1,1,-0.9,0,0,0,0,0,3,,,,,,,
2023-wimbledon-1303,1,6,31,1,1,0,1,1,-0.3,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1303,1,6,32,1,2,0,1,2,0.3,2,0,0,1,0,3,,,,,,,
2023-wimbledon-1303,1,6,33,1,2,0,2,3,0.9,3,0,0,1,0,3,,,,,,,
2023-wimbledon-1303,1,6,34,1,1,1,1,2,0.3,2,0,0,1,0,3,,,,,,,
2023-wimbledon-1303,1,6,35,1,1,1,1,2,0.9,2,0,0,0,0,3,,,,,,,
2023-wimbledon-1303,1,6,36,1,1,2,0,1,0.3,1,0,0,0,0,3,,,,,,,
2023-wimbledon-1303,1,6,37,1,1,1,0,1,-0.3,1,0,0,0,0,3,,,,,,,
