PCA1,PCA2,PCA3,PCA4,PCA5
0.434346847,0.700873874,0.468328829,-0.132454955,-0.203013514
0.465545045,0.652468468,0.615373874,-0.246572072,-0.320878378
0.44568018,0.649873874,0.625995495,-0.241788288,-0.325013514
0.466481982,0.796945946,0.745617117,-0.237337838,-0.328815315
0.559945946,0.640837838,0.852351351,0.073153153,-0.196945946
0.862810811,0.412432432,0.97872973,0.246036036,-0.228810811
1.087675676,0.301027027,0.916774775,-0.027081081,-0.377009009
1.080873874,0.482954955,0.609153153,-0.431531532,-0.509540541
0.844545045,0.732801802,0.461040541,-0.611238739,-0.469878378
0.61968018,0.844207207,0.522995495,-0.338121622,-0.32168018
0.343481982,0.893279279,0.693617117,-0.111337838,-0.153148649
0.227283784,0.865351351,0.741905405,-0.092554054,-0.171283784
0.394815315,0.955612613,0.58495045,-0.065004505,-0.173481982
0.562346847,1.045873874,0.427995495,-0.037454955,-0.17568018
0.542481982,1.043279279,0.438617117,-0.032671171,-0.179815315
0.37495045,0.953018018,0.595572072,-0.060220721,-0.177617117
0.337279279,0.764171171,0.718351351,-0.167513514,-0.194279279
0.337081081,0.504243243,0.622972973,-0.225396396,-0.232081081
0.336882883,0.244315315,0.527594595,-0.283279279,-0.269882883
0.504414414,0.334576577,0.37063964,-0.25572973,-0.272081081
0.712612613,0.574504505,0.322684685,-0.228513514,-0.273945946
0.920810811,0.814432432,0.27472973,-0.201297297,-0.275810811
0.753279279,0.724171171,0.431684685,-0.228846847,-0.273612613
0.821477477,0.695099099,0.404396396,-0.424963964,-0.402477477
0.841342342,0.697693694,0.393774775,-0.429747748,-0.398342342
1.008873874,0.787954955,0.23681982,-0.402198198,-0.400540541
0.799211712,0.858468468,0.385707207,-0.182238739,-0.224211712
0.571346847,0.875873874,0.539662162,-0.146788288,-0.18868018
0.343481982,0.893279279,0.693617117,-0.111337838,-0.153148649
0.227283784,0.865351351,0.741905405,-0.092554054,-0.171283784
0.469481982,0.890945946,0.653617117,0.000328829,-0.216148649
0.685346847,0.949540541,0.479995495,-0.163454955,-0.351346847
0.665481982,0.946945946,0.490617117,-0.158671171,-0.355481982
0.423283784,0.921351351,0.578905405,-0.251554054,-0.310617117
0.469279279,0.806171171,0.672684685,-0.262846847,0.117720721
0.756144144,0.678432432,0.688063063,-0.360630631,0.357855856
0.968342342,0.61536036,0.634774775,-0.523747748,0.640657658
1.039540541,0.680288288,0.515486486,-0.482198198,0.624459459
0.722878378,0.804135135,0.516040541,-0.377238739,0.378121622
0.51068018,0.867207207,0.569328829,-0.214121622,0.09531982
0.418878378,0.915135135,0.664373874,-0.202238739,0.153121622
0.399013514,0.912540541,0.674995495,-0.197454955,0.148986486
0.338481982,0.760279279,0.576617117,-0.192337838,0.144518018
0.476945946,0.624837838,0.547018018,-0.453846847,-0.015612613
0.815477477,0.413099099,0.665396396,-0.362297297,0.250522523
0.896612613,0.452504505,0.788018018,-0.420846847,0.213387387
0.868144144,0.486765766,0.794063063,-0.234297297,0.350522523
0.813009009,0.70036036,0.503108108,-0.447414414,0.350990991
0.929545045,0.781468468,0.539040541,-0.407238739,0.647454955
0.737013514,0.587207207,0.486328829,-0.306788288,0.330986486
0.493148649,0.330612613,0.542283784,-0.252671171,0.034851351
0.438346847,0.397873874,0.462995495,-0.322788288,0.081653153
0.398815315,0.652612613,0.579617117,-0.255337838,0.111184685
0.591346847,0.846873874,0.632328829,-0.355788288,0.427653153
0.459148649,0.544945946,0.582617117,-0.318337838,0.077851351
0.439283784,0.542351351,0.593238739,-0.313554054,0.073716216
0.227085586,0.605423423,0.646527027,-0.150436937,-0.209085586
0.597283784,0.713351351,0.762238739,0.050112613,0.070382883
0.909148649,0.680945946,0.583617117,-0.258004505,0.199851351
0.889283784,0.678351351,0.594238739,-0.253220721,0.195716216
0.389833333,0.899333333,0.668833333,-0.1225,-0.1435
0.369968468,0.896738739,0.679454955,-0.117716216,-0.147635135
0.309436937,0.744477477,0.581076577,-0.112599099,-0.152103604
0.193238739,0.71654955,0.629364865,-0.093815315,-0.170238739
0.173373874,0.713954955,0.639986486,-0.089031532,-0.174373874
0.440234234,0.790369369,0.677144144,-0.183108108,-0.178900901
0.616765766,0.710630631,0.631855856,-0.264891892,-0.194099099
0.793297297,0.630891892,0.586567568,-0.346675676,-0.209297297
0.939162162,0.631153153,0.535945946,-0.239792793,-0.268162162
0.732833333,0.707,0.597166667,-0.150833333,-0.259166667
0.556301802,0.786738739,0.642454955,-0.06904955,-0.243968468
0.389833333,0.899333333,0.668833333,-0.1225,-0.1435
0.506031532,0.927261261,0.620545045,-0.141283784,-0.125364865
0.486166667,0.924666667,0.631166667,-0.1365,-0.1295
0.605698198,0.957927928,0.495211712,-0.286283784,-0.278698198
0.4895,0.93,0.5435,-0.2675,-0.296833333
0.469635135,0.927405405,0.554121622,-0.262716216,-0.300968468
0.440234234,0.790369369,0.677144144,-0.183108108,-0.178900901
0.616765766,0.710630631,0.631855856,-0.264891892,-0.194099099
0.793297297,0.630891892,0.586567568,-0.346675676,-0.209297297
0.677099099,0.602963964,0.634855856,-0.327891892,-0.227432432
0.748297297,0.667891892,0.515567568,-0.286342342,-0.243630631
0.561833333,0.746333333,0.566166667,-0.202166667,-0.2305
0.481635135,0.851405405,0.573788288,-0.134382883,-0.201301802
0.25377027,0.868810811,0.727743243,-0.098932432,-0.16577027
0.233905405,0.866216216,0.738364865,-0.094148649,-0.169905405
0.226567568,0.586702703,0.454477477,-0.079774775,-0.098567568
0.451432432,0.475297297,0.392522523,-0.352891892,-0.246765766
0.491900901,0.365036036,0.406144144,-0.411108108,-0.284234234
0.589369369,0.540774775,0.677099099,-0.495657658,-0.382702703
0.735234234,0.541036036,0.626477477,-0.388774775,-0.441567568
1.029099099,0.482630631,0.641189189,-0.106558559,-0.460432432
1.244963964,0.541225225,0.467567568,-0.270342342,-0.595630631
0.913765766,0.397630631,0.463522523,-0.171558559,-0.418099099
0.881963964,0.484225225,0.349900901,-0.365675676,-0.439963964
0.625432432,0.275963964,0.414522523,-0.201558559,-0.305099099
0.646234234,0.423036036,0.534144144,-0.197108108,-0.308900901
0.363369369,0.247774775,0.513432432,-0.289657658,-0.264369369
0.449968468,0.531738739,0.576454955,-0.243382883,-0.214635135
0.36977027,0.636810811,0.584076577,-0.175599099,-0.185436937
0.330238739,0.89154955,0.700698198,-0.108148649,-0.155905405
0.214040541,0.863621622,0.748986486,-0.089364865,-0.174040541
0.194175676,0.861027027,0.759608108,-0.084581081,-0.178175676
0.283369369,0.612774775,0.616432432,-0.163990991,-0.197369369
0.621900901,0.401036036,0.734810811,-0.072441441,0.068765766
0.662369369,0.290774775,0.748432432,-0.130657658,0.031297297
0.683171171,0.437846847,0.868054054,-0.126207207,0.027495495
0.628036036,0.651441441,0.577099099,-0.339324324,0.027963964
0.608171171,0.648846847,0.587720721,-0.334540541,0.023828829
0.594189189,0.762567568,0.559936937,-0.282702703,0.066810811
0.330657658,0.763306306,0.721891892,-0.165918919,-0.195657658
0.250459459,0.868378378,0.729513514,-0.098135135,-0.166459459
0.230594595,0.865783784,0.740135135,-0.093351351,-0.170594595
0.436923423,0.789936937,0.678914414,-0.182310811,-0.17959009
0.613454955,0.710198198,0.633626126,-0.264094595,-0.194788288
0.789986486,0.630459459,0.588337838,-0.345878378,-0.209986486
0.633121622,0.452864865,0.527626126,-0.326761261,-0.228454955
0.516923423,0.424936937,0.575914414,-0.307977477,-0.24659009
0.588121622,0.489864865,0.456626126,-0.266427928,-0.262788288
0.517855856,0.596234234,0.458936937,-0.201036036,-0.231522523
0.396990991,0.55163964,0.357558559,-0.132918919,-0.202657658
0.169126126,0.569045045,0.511513514,-0.097468468,-0.167126126
0.189927928,0.716117117,0.631135135,-0.093018018,-0.170927928
0.563256757,0.64127027,0.850581081,0.072355856,-0.196256757
0.739788288,0.561531532,0.805292793,-0.009427928,-0.211454955
0.91631982,0.481792793,0.760004505,-0.091211712,-0.226653153
0.861184685,0.695387387,0.46904955,-0.304328829,-0.226184685
0.751189189,0.796567568,0.492603604,-0.229369369,-0.203189189
0.574657658,0.876306306,0.537891892,-0.147585586,-0.187990991
0.482855856,0.924234234,0.632936937,-0.135702703,-0.130189189
0.325990991,0.74663964,0.572225225,-0.116585586,-0.148657658
0.306126126,0.744045045,0.582846847,-0.111801802,-0.152792793
0.189927928,0.716117117,0.631135135,-0.093018018,-0.170927928
0.299923423,0.614936937,0.607581081,-0.167977477,-0.193923423
0.602788288,0.386531532,0.733959459,0.004905405,-0.225788288
0.643256757,0.27627027,0.747581081,-0.053310811,-0.263256757
0.664058559,0.423342342,0.867202703,-0.04886036,-0.267058559
0.38086036,0.394414414,0.634824324,-0.28440991,-0.26886036
0.494990991,0.49963964,0.561558559,-0.433918919,-0.348324324
0.414792793,0.604711712,0.56918018,-0.366135135,-0.319126126
0.375261261,0.85945045,0.685801802,-0.298684685,-0.289594595
0.21072973,0.863189189,0.750756757,-0.088567568,-0.17472973
0.150198198,0.710927928,0.652378378,-0.08345045,-0.179198198
0.280058559,0.612342342,0.618202703,-0.163193694,-0.198058559
0.566923423,0.484603604,0.633581081,-0.260977477,0.042076577
0.819788288,0.571198198,0.689292793,-0.424427928,0.325211712
1.04631982,0.551126126,0.701671171,-0.459211712,0.59868018
1.042851351,0.680720721,0.513716216,-0.482995495,0.625148649
0.780990991,0.737306306,0.593558559,-0.307918919,0.332009009
0.494126126,0.865045045,0.57818018,-0.210135135,0.091873874
0.476990991,0.848306306,0.741891892,-0.132918919,0.107009009
0.416459459,0.696045045,0.643513514,-0.127801802,0.102540541
0.619657658,0.802972973,0.478558559,-0.181585586,0.398342342
0.393126126,0.823045045,0.46618018,-0.146801802,0.124873874
0.489878378,0.720135135,0.449707207,-0.218572072,0.099121622
0.483076577,0.536063063,0.558752252,-0.251355856,-0.207743243
0.659608108,0.456324324,0.513463964,-0.33313964,-0.222941441
0.864806306,0.602252252,0.557509009,-0.54359009,-0.337472973
0.936004505,0.66718018,0.438220721,-0.502040541,-0.353671171
0.709810811,0.740432432,0.510063063,-0.408297297,-0.348810811
0.484945946,0.851837838,0.572018018,-0.13518018,-0.200612613
0.257081081,0.869243243,0.725972973,-0.09972973,-0.165081081
0.237216216,0.866648649,0.736594595,-0.094945946,-0.169216216
0.569878378,0.642135135,0.847040541,0.070761261,-0.194878378
0.610346847,0.531873874,0.860662162,0.012545045,-0.232346847
0.835211712,0.420468468,0.798707207,-0.260572072,-0.380545045
0.59268018,0.541207207,0.675328829,-0.496454955,-0.382013514
0.783545045,0.504468468,0.695707207,-0.449905405,-0.406545045
0.881076577,0.536396396,0.661752252,-0.151689189,-0.33240991
0.810810811,0.642765766,0.664063063,-0.086297297,-0.301144144
0.559612613,0.787171171,0.640684685,-0.069846847,-0.243279279
0.257081081,0.869243243,0.725972973,-0.09972973,-0.165081081
0.237216216,0.866648649,0.736594595,-0.094945946,-0.169216216
0.306545045,0.615801802,0.604040541,-0.169572072,-0.192545045
0.483076577,0.536063063,0.558752252,-0.251355856,-0.207743243
0.482878378,0.276135135,0.463373874,-0.309238739,-0.245545045
0.50368018,0.423207207,0.582995495,-0.304788288,-0.249346847
0.623211712,0.456468468,0.447040541,-0.454572072,-0.398545045
0.644013514,0.603540541,0.566662162,-0.450121622,-0.402346847
0.689945946,0.737837838,0.520684685,-0.403513514,-0.352945946
0.373081081,0.637243243,0.582306306,-0.176396396,-0.184747748
0.292882883,0.742315315,0.589927928,-0.108612613,-0.15554955
0.176684685,0.714387387,0.638216216,-0.089828829,-0.173684685
0.15681982,0.711792793,0.648837838,-0.085045045,-0.17781982
0.246013514,0.463540541,0.505662162,-0.164454955,-0.197013514
0.286481982,0.353279279,0.519283784,-0.222671171,-0.234481982
0.62668018,0.326873874,0.634995495,-0.430788288,-0.425013514
0.647481982,0.473945946,0.754617117,-0.426337838,-0.428815315
0.58695045,0.321684685,0.656238739,-0.421220721,-0.433283784
0.296414414,0.354576577,0.513972973,-0.225063063,-0.232414414
0.216216216,0.459648649,0.521594595,-0.157279279,-0.203216216
0.176684685,0.714387387,0.638216216,-0.089828829,-0.173684685
0.42054955,0.970981982,0.582261261,-0.143945946,0.12245045
0.400684685,0.968387387,0.592882883,-0.139162162,0.118315315
0.450166667,0.791666667,0.671833333,-0.1855,-0.176833333
0.626698198,0.711927928,0.626545045,-0.267283784,-0.192031532
0.80322973,0.632189189,0.581256757,-0.349067568,-0.20722973
0.874427928,0.697117117,0.461968468,-0.307518018,-0.223427928
0.668099099,0.772963964,0.523189189,-0.218558559,-0.214432432
0.491567568,0.852702703,0.568477477,-0.136774775,-0.199234234
0.223036036,0.720441441,0.613432432,-0.100990991,-0.164036036
0.162504505,0.56818018,0.515054054,-0.095873874,-0.168504505
0.368833333,0.492333333,0.453833333,-0.184833333,-0.1775
0.586031532,0.562261261,0.517545045,-0.26695045,-0.192364865
0.80322973,0.632189189,0.581256757,-0.349067568,-0.20722973
0.922761261,0.66545045,0.445301802,-0.498851351,-0.356427928
0.812765766,0.766630631,0.468855856,-0.423891892,-0.333432432
0.772297297,0.876891892,0.455234234,-0.365675676,-0.295963964
0.455432432,0.776297297,0.516855856,-0.138558559,-0.127765766
0.339234234,0.748369369,0.565144144,-0.119774775,-0.145900901
0.359099099,0.750963964,0.554522523,-0.124558559,-0.141765766
0.339234234,0.748369369,0.565144144,-0.119774775,-0.145900901
0.319369369,0.745774775,0.575765766,-0.114990991,-0.150036036
0.465234234,0.746036036,0.525144144,-0.008108108,-0.208900901
0.486036036,0.893108108,0.644765766,-0.003657658,-0.212702703
0.425504505,0.740846847,0.546387387,0.001459459,-0.217171171
0.4095,0.642,0.562833333,-0.185166667,-0.177166667
0.586031532,0.562261261,0.517545045,-0.26695045,-0.192364865
0.80322973,0.632189189,0.581256757,-0.349067568,-0.20722973
0.922761261,0.66545045,0.445301802,-0.498851351,-0.356427928
0.887432432,0.701963964,0.537522523,-0.358558559,-0.376099099
0.710900901,0.781702703,0.582810811,-0.276774775,-0.360900901
0.570765766,0.861297297,0.694522523,-0.073558559,-0.170099099
0.515963964,0.928558559,0.615234234,-0.143675676,-0.123297297
0.496099099,0.925963964,0.625855856,-0.138891892,-0.127432432
0.379900901,0.898036036,0.674144144,-0.120108108,-0.145567568
0.263702703,0.870108108,0.722432432,-0.101324324,-0.163702703
0.431234234,0.960369369,0.565477477,-0.073774775,-0.165900901
0.411369369,0.957774775,0.576099099,-0.068990991,-0.170036036
0.391504505,0.95518018,0.586720721,-0.064207207,-0.174171171
0.450166667,0.791666667,0.671833333,-0.1855,-0.176833333
0.490635135,0.681405405,0.685454955,-0.243716216,-0.214301802
0.7935,0.453,0.811833333,-0.070833333,-0.246166667
0.636635135,0.275405405,0.751121622,-0.051716216,-0.264635135
0.801166667,0.271666667,0.686166667,-0.261833333,-0.3795
0.558635135,0.392405405,0.562788288,-0.497716216,-0.380968468
0.53877027,0.389810811,0.57340991,-0.492932432,-0.385103604
0.333572072,0.243882883,0.529364865,-0.282481982,-0.270572072
0.419234234,0.383369369,0.462144144,-0.245441441,-0.212900901
0.379702703,0.638108108,0.578765766,-0.177990991,-0.183369369
0.476234234,0.923369369,0.636477477,-0.134108108,-0.131567568
0.360036036,0.895441441,0.684765766,-0.115324324,-0.149702703
0.340171171,0.892846847,0.695387387,-0.110540541,-0.153837838
0.411369369,0.957774775,0.576099099,-0.068990991,-0.170036036
0.391504505,0.95518018,0.586720721,-0.064207207,-0.174171171
0.37163964,0.952585586,0.597342342,-0.059423423,-0.178306306
0.333968468,0.763738739,0.720121622,-0.166716216,-0.194968468
0.374436937,0.653477477,0.733743243,-0.224932432,-0.232436937
0.414905405,0.543216216,0.747364865,-0.283148649,-0.269905405
0.395040541,0.540621622,0.757986486,-0.278364865,-0.274040541
0.410855856,0.658234234,0.71427027,-0.233702703,-0.224855856
0.466720721,0.793828829,0.662981982,-0.189486486,-0.173387387
0.522585586,0.929423423,0.611693694,-0.14527027,-0.121918919
0.502720721,0.926828829,0.622315315,-0.140486486,-0.126054054
0.386522523,0.898900901,0.670603604,-0.121702703,-0.144189189
0.270324324,0.870972973,0.718891892,-0.102918919,-0.162324324
0.436923423,0.789936937,0.678914414,-0.182310811,-0.17959009
0.688121622,0.645531532,0.702292793,-0.198761261,-0.237454955
0.864653153,0.565792793,0.657004505,-0.280545045,-0.252653153
0.935851351,0.630720721,0.537716216,-0.238995495,-0.268851351
0.751189189,0.796567568,0.492603604,-0.229369369,-0.203189189
0.785387387,0.842162162,0.547648649,-0.10581982,-0.208387387
0.693585586,0.89009009,0.642693694,-0.093936937,-0.150585586
0.577387387,0.862162162,0.690981982,-0.075153153,-0.168720721
0.634918919,1.252756757,-0.027972973,0.242063063,-0.289252252
0.791788288,0.992531532,0.162626126,0.440905405,-0.345454955
0.96831982,0.912792793,0.117337838,0.359121622,-0.360653153
1.062518018,0.335720721,0.92104955,0.158671171,-0.239184685
0.819986486,0.456459459,0.797671171,-0.077211712,-0.240653153
1.017518018,0.372720721,0.85004955,0.219004505,-0.273518018
0.704720721,0.599828829,0.728981982,0.048513514,-0.243720721
0.760585586,0.735423423,0.677693694,0.09272973,-0.192252252
0.406387387,0.901495495,0.659981982,-0.126486486,-0.140054054
0.386522523,0.898900901,0.670603604,-0.121702703,-0.144189189
0.270324324,0.870972973,0.718891892,-0.102918919,-0.162324324
0.360454955,0.767198198,0.705959459,-0.173094595,-0.189454955
0.360256757,0.50727027,0.610581081,-0.230977477,-0.227256757
0.360058559,0.247342342,0.515202703,-0.28886036,-0.265058559
0.602256757,0.272936937,0.426914414,-0.195977477,-0.309923423
0.810454955,0.512864865,0.378959459,-0.168761261,-0.311788288
1.018653153,0.752792793,0.331004505,-0.141545045,-0.313653153
0.735788288,0.577531532,0.310292793,-0.234094595,-0.269121622
0.803986486,0.548459459,0.283004505,-0.430211712,-0.397986486
0.595788288,0.308531532,0.330959459,-0.457427928,-0.396121622
0.926986486,0.452126126,0.335004505,-0.556211712,-0.573653153
0.898518018,0.486387387,0.34104955,-0.369662162,-0.436518018
