server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,key_point,p1_recent_score,p2_recent_score,p1_first_serve_rate,p2_first_serve_rate,p1_second_serve_rate,p2_second_serve_rate,p1_serve_points_won_rate,p2_serve_points_won_rate,p1_aces_rate,p2_aces_rate,p1_break_point_rate,p2_break_point_rate,p1_score,p2_score,sw_2,sw_3,sw_4,sw_5,sw_6,sd_2,sd_3,rd_2,rd_3
1,2,1,51,54,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.75,1.157,1,121,1,3,2,.640625,.731707317,1,.909090909,.609375,.707317073,.09375,.12195122,.292682927,.390625,5,2,0,0,1,0,0,0,1,1,0
2,1,1,52,54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.854,13.776,4,118,0,4,1,.640625,.738095238,1,.909090909,.609375,.69047619,.09375,.119047619,.30952381,.390625,0,0,1,0,0,0,0,0,1,0,0
2,1,2,52,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.377,13.994,3,128,0,4,1,.640625,.744186047,1,.909090909,.609375,.697674419,.09375,.11627907,.302325581,.390625,0,1,0,0,0,0,1,0,1,0,0
2,1,2,52,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.452,17.608,3,132,0,3,2,.640625,.75,1,.909090909,.609375,.704545455,.09375,.113636364,.295454545,.390625,0,2,0,0,1,0,0,0,1,0,0
2,1,2,52,57,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13.127,10.798,3,125,0,3,2,.640625,.755555556,1,.909090909,.609375,.711111111,.09375,.111111111,.288888889,.390625,0,3,0,0,0,0,1,0,0,1,0
2,1,1,53,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.298,14.758,2,108,1,2,3,.640625,.760869565,1,.909090909,.609375,.695652174,.09375,.108695652,.304347826,.390625,1,3,0,0,0,0,1,0,1,0,1
2,2,1,54,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50.075,39.635,8,98,1,2,3,.640625,.744680851,1,.916666667,.609375,.680851064,.09375,.106382979,.319148936,.390625,2,3,0,1,0,0,0,0,1,0,1
2,2,1,55,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.142,28.309,8,115,1,2,3,.640625,.729166667,1,.923076923,.609375,.666666667,.09375,.104166667,.333333333,.390625,3,3,1,0,0,0,0,0,1,0,0
2,1,2,55,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.436,5.977,1,120,1,3,2,.640625,.734693878,1,.923076923,.609375,.673469388,.09375,.102040816,.326530612,.390625,3,4,0,0,1,0,0,0,0,0,1
2,1,2,55,59,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,32.537,26.376,7,130,1,3,2,.640625,.74,1,.923076923,.609375,.68,.09375,.1,.32,.390625,3,5,0,0,1,0,0,0,1,0,0
2,1,1,56,59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.161,12.446,4,124,1,3,2,.640625,.745098039,1,.923076923,.609375,.666666667,.09375,.098039216,.333333333,.390625,4,5,0,1,0,0,0,0,1,0,0
2,2,1,57,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.033,22.001,6,113,1,3,2,.640625,.730769231,1,.928571429,.609375,.653846154,.09375,.096153846,.346153846,.390625,5,5,0,0,0,0,0,0,0,0,1
2,1,1,58,59,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,9.834,6.693,2,130,1,3,2,.640625,.735849057,1,.928571429,.609375,.641509434,.09375,.094339623,.358490566,.390625,6,5,0,1,0,0,0,0,1,0,1
1,1,1,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.388,3.901,1,109,0,3,2,.646153846,.735849057,1,.928571429,.615384615,.641509434,.092307692,.094339623,.358490566,.384615385,0,0,0,0,0,0,1,0,0,0,1
1,2,1,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.157,3.993,1,91,0,4,1,.636363636,.735849057,1,.928571429,.621212121,.641509434,.090909091,.094339623,.358490566,.378787879,1,0,0,1,0,0,0,0,1,0,0
1,2,1,61,59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.182,15.422,3,100,0,5,0,.626865672,.735849057,1,.928571429,.626865672,.641509434,.089552239,.094339623,.358490566,.373134328,2,0,0,0,0,0,0,0,1,0,0
1,1,1,62,59,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.346,12.581,3,113,1,5,0,.632352941,.735849057,1,.928571429,.632352941,.641509434,.088235294,.094339623,.358490566,.367647059,3,0,0,0,1,0,0,0,0,0,1
2,1,1,63,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.636,7.568,2,130,0,5,0,.632352941,.740740741,1,.928571429,.632352941,.62962963,.088235294,.092592593,.37037037,.367647059,0,0,1,0,0,0,0,0,1,0,0
2,1,2,63,60,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.547,1.046,1,125,0,5,0,.632352941,.745454545,1,.928571429,.632352941,.636363636,.088235294,.109090909,.363636364,.367647059,0,1,0,0,1,0,0,0,1,1,0
2,2,2,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.077,3.731,1,106,0,4,1,.632352941,.732142857,1,.933333333,.632352941,.642857143,.088235294,.107142857,.357142857,.367647059,0,2,0,0,1,0,0,0,1,0,1
2,1,2,63,62,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.731,4.601,1,123,0,3,2,.632352941,.736842105,1,.933333333,.632352941,.649122807,.088235294,.122807018,.350877193,.367647059,0,3,0,0,1,0,0,0,1,0,0
2,1,2,63,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.357,15.027,3,126,1,2,3,.632352941,.74137931,1,.933333333,.632352941,.655172414,.088235294,.120689655,.344827586,.367647059,0,4,0,0,1,0,0,0,1,0,0
1,1,1,64,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.517,10.031,1,127,1,1,4,.637681159,.74137931,1,.933333333,.637681159,.655172414,.086956522,.120689655,.344827586,.362318841,0,0,0,0,1,0,0,0,1,0,0
1,2,2,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.229,36.142,6,119,1,1,4,.628571429,.74137931,1,.933333333,.628571429,.655172414,.085714286,.120689655,.344827586,.371428571,0,1,1,0,0,0,0,0,1,0,0
1,2,1,65,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.83,3.42,1,91,1,1,4,.61971831,.74137931,1,.933333333,.633802817,.655172414,.084507042,.120689655,.344827586,.366197183,1,1,0,0,1,0,0,0,1,0,1
1,1,1,66,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.24,55.37,7,115,1,2,3,.625,.74137931,1,.933333333,.638888889,.655172414,.083333333,.120689655,.344827586,.361111111,2,1,1,0,0,0,0,0,1,0,1
1,1,2,66,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.467,13.062,2,114,2,3,2,.630136986,.74137931,1,.933333333,.630136986,.655172414,.082191781,.120689655,.344827586,.369863014,2,2,0,1,0,0,0,0,1,1,0
1,1,1,67,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.941,24.158,5,119,2,3,2,.635135135,.74137931,1,.933333333,.635135135,.655172414,.081081081,.120689655,.344827586,.364864865,3,2,0,0,1,0,0,0,1,0,1
2,1,2,67,66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.087,.648,1,111,1,3,2,.635135135,.745762712,1,.933333333,.635135135,.661016949,.081081081,.13559322,.338983051,.364864865,0,0,0,0,0,0,1,0,0,1,0
2,1,2,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.276,4.743,1,132,1,3,2,.635135135,.75,1,.933333333,.635135135,.666666667,.081081081,.133333333,.333333333,.364864865,0,1,0,0,0,0,0,0,0,0,0
2,2,1,68,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.946,8.844,2,105,1,2,3,.635135135,.737704918,1,.9375,.635135135,.655737705,.081081081,.131147541,.344262295,.364864865,1,1,0,0,1,0,0,0,1,0,0
2,1,2,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.855,13.468,3,132,1,2,3,.635135135,.741935484,1,.9375,.635135135,.661290323,.081081081,.129032258,.338709677,.364864865,1,2,0,1,0,0,0,0,0,0,1
2,2,2,68,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.713,5.199,1,100,2,2,3,.635135135,.73015873,1,.941176471,.635135135,.666666667,.081081081,.126984127,.333333333,.364864865,1,3,1,0,0,0,0,0,1,0,0
1,1,1,69,69,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.323,7.217,1,129,1,1,4,.64,.73015873,1,.941176471,.64,.666666667,.093333333,.126984127,.333333333,.36,0,0,0,0,1,0,0,0,1,0,0
1,2,1,70,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.865,3.688,1,98,1,2,3,.631578947,.73015873,1,.941176471,.644736842,.666666667,.092105263,.126984127,.333333333,.355263158,1,0,0,1,0,0,0,0,1,0,1
1,2,1,71,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.945,2.386,1,122,1,3,2,.623376623,.73015873,1,.941176471,.649350649,.666666667,.090909091,.126984127,.333333333,.350649351,2,0,1,0,0,0,0,0,1,0,1
1,1,1,72,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.845,42.672,3,129,2,3,2,.628205128,.73015873,1,.941176471,.653846154,.666666667,.08974359,.126984127,.333333333,.346153846,3,0,1,0,0,0,0,0,1,0,1
2,1,2,72,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.799,52.441,15,128,1,4,1,.628205128,.734375,1,.941176471,.653846154,.671875,.08974359,.125,.328125,.346153846,0,0,0,0,1,0,0,0,1,0,1
1,1,1,73,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.871,5.357,1,127,1,4,1,.632911392,.734375,1,.941176471,.658227848,.671875,.088607595,.125,.328125,.341772152,1,0,0,0,0,0,0,0,1,0,0
1,2,1,74,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.185,46.792,13,100,1,4,1,.625,.734375,1,.941176471,.6625,.671875,.0875,.125,.328125,.3375,2,0,1,0,0,0,0,0,1,0,1
2,1,2,74,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.273,6.262,1,128,1,4,1,.625,.738461538,1,.941176471,.6625,.676923077,.0875,.123076923,.323076923,.3375,2,1,0,0,0,0,1,0,0,0,1
2,1,2,74,72,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.948,4.836,1,130,1,3,2,.625,.742424242,1,.941176471,.6625,.681818182,.0875,.136363636,.318181818,.3375,2,2,0,0,1,0,0,0,0,1,0
1,1,1,75,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24.001,22.749,5,119,1,2,3,.62962963,.742424242,1,.941176471,.666666667,.681818182,.086419753,.136363636,.318181818,.333333333,3,2,1,0,0,0,0,0,1,0,1
1,1,1,76,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,8.583,1,111,1,3,2,.634146341,.742424242,1,.941176471,.670731707,.681818182,.085365854,.136363636,.318181818,.329268293,4,2,0,0,0,0,1,0,0,0,0
2,1,2,76,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.121,8.641,1,127,1,3,2,.634146341,.746268657,1,.941176471,.670731707,.686567164,.085365854,.134328358,.313432836,.329268293,4,3,0,0,0,0,0,0,1,0,0
2,2,2,76,74,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.105,12.593,3,104,1,2,3,.634146341,.735294118,1,.944444444,.670731707,.691176471,.085365854,.132352941,.308823529,.329268293,4,4,0,0,0,0,0,0,1,0,0
1,1,1,77,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.083,27.636,5,130,1,2,3,.638554217,.735294118,1,.944444444,.674698795,.691176471,.084337349,.132352941,.308823529,.325301205,5,4,0,0,0,0,0,0,0,0,1
1,1,1,78,74,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.877,7.639,3,129,1,3,2,.642857143,.735294118,1,.944444444,.678571429,.691176471,.083333333,.132352941,.308823529,.321428571,6,4,1,0,0,0,0,0,0,0,1
2,1,2,78,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.076,14.846,3,129,2,3,2,.642857143,.739130435,1,.944444444,.678571429,.695652174,.083333333,.130434783,.304347826,.321428571,6,5,0,0,0,0,1,0,0,1,0
2,1,2,78,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.514,4.409,1,128,2,2,3,.642857143,.742857143,1,.944444444,.678571429,.7,.083333333,.128571429,.3,.321428571,6,6,0,0,1,0,0,0,1,0,1
1,1,2,78,77,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.777,19.769,4,122,2,2,3,.647058824,.742857143,1,.944444444,.670588235,.7,.082352941,.128571429,.3,.329411765,6,7,1,0,0,0,0,0,1,0,1
1,2,1,79,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.561,47.51,7,96,0,2,3,.639534884,.742857143,1,.944444444,.674418605,.7,.081395349,.128571429,.3,.325581395,0,0,0,0,0,0,0,0,0,0,0
1,2,2,79,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17.347,25.367,4,96,0,2,3,.632183908,.742857143,1,.944444444,.666666667,.7,.08045977,.128571429,.3,.333333333,0,1,0,0,0,0,0,0,1,0,1
1,2,1,80,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.959,3.97,1,126,0,1,4,.625,.742857143,1,.944444444,.670454545,.7,.079545455,.128571429,.3,.329545455,1,1,0,0,1,0,0,0,0,0,1
1,2,2,80,79,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.45,6.694,0,0,0,2,3,.617977528,.742857143,.970588235,.944444444,.662921348,.7,.078651685,.128571429,.3,.337078652,1,2,0,0,0,0,0,0,0,0,1
1,1,1,81,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.131,5.861,1,113,0,2,3,.622222222,.742857143,.970588235,.944444444,.666666667,.7,.077777778,.128571429,.3,.333333333,2,2,0,0,0,0,1,0,0,0,0
1,1,1,82,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.968,15.75,1,113,1,3,2,.626373626,.742857143,.970588235,.944444444,.67032967,.7,.076923077,.128571429,.3,.32967033,3,2,0,0,1,0,0,0,1,0,1
2,1,1,83,79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33.675,33.494,8,126,0,3,2,.626373626,.746478873,.970588235,.944444444,.67032967,.690140845,.076923077,.126760563,.309859155,.32967033,0,0,0,0,1,0,0,0,1,0,1
2,1,2,83,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.172,6.57,1,130,0,4,1,.626373626,.75,.970588235,.944444444,.67032967,.694444444,.076923077,.125,.305555556,.32967033,0,1,0,0,0,0,1,0,1,0,1
2,2,2,83,81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52.816,20.502,3,109,0,3,2,.626373626,.739726027,.970588235,.947368421,.67032967,.698630137,.076923077,.123287671,.301369863,.32967033,0,2,0,0,0,0,0,0,1,0,1
2,1,1,84,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47,6.624,2,128,0,3,2,.626373626,.743243243,.970588235,.947368421,.67032967,.689189189,.076923077,.121621622,.310810811,.32967033,1,2,0,1,0,0,0,0,1,0,0
2,1,1,85,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.922,14.558,4,130,0,3,2,.626373626,.746666667,.970588235,.947368421,.67032967,.68,.076923077,.12,.32,.32967033,2,2,0,0,1,0,0,0,1,0,1
2,1,2,85,82,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,11.452,10.886,3,127,1,3,2,.626373626,.75,.970588235,.947368421,.67032967,.684210526,.076923077,.118421053,.315789474,.32967033,2,3,0,0,0,0,1,0,0,1,0
2,2,1,86,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.123,6.082,2,114,1,2,3,.626373626,.74025974,.970588235,.95,.67032967,.675324675,.076923077,.116883117,.324675325,.32967033,3,3,0,1,0,0,0,0,1,0,1
2,1,2,86,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27.335,7.822,1,130,1,3,2,.626373626,.743589744,.970588235,.95,.67032967,.679487179,.076923077,.115384615,.320512821,.32967033,3,4,0,0,0,0,1,0,0,0,1
2,1,2,86,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.23,7.241,3,118,1,3,2,.626373626,.746835443,.970588235,.95,.67032967,.683544304,.076923077,.113924051,.316455696,.32967033,3,5,0,1,0,0,0,0,1,0,1
2,2,1,87,84,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11.861,6.606,0,0,1,2,3,.626373626,.7375,.970588235,.904761905,.67032967,.675,.076923077,.1125,.325,.32967033,4,5,0,0,0,0,0,0,0,1,0
2,1,2,87,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.797,3.806,1,129,1,2,3,.626373626,.740740741,.970588235,.904761905,.67032967,.679012346,.076923077,.111111111,.320987654,.32967033,4,6,0,0,1,0,0,0,0,0,1
2,1,2,87,86,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16.698,14.275,5,128,1,2,3,.626373626,.743902439,.970588235,.904761905,.67032967,.682926829,.076923077,.109756098,.317073171,.32967033,4,7,0,0,0,0,1,0,1,0,1
1,2,1,88,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.725,30.75,7,92,0,1,4,.619565217,.743902439,.971428571,.904761905,.673913043,.682926829,.076086957,.109756098,.317073171,.326086957,0,0,0,0,1,0,0,0,1,0,1
1,1,1,89,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,19.121,3,114,0,2,3,.623655914,.743902439,.971428571,.904761905,.677419355,.682926829,.075268817,.109756098,.317073171,.322580645,1,0,0,0,1,0,0,0,1,0,1
1,1,2,89,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28.877,32.934,6,127,0,3,2,.627659574,.743902439,.971428571,.904761905,.670212766,.682926829,.074468085,.109756098,.317073171,.329787234,1,1,0,0,1,0,0,0,1,0,0
1,2,2,89,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.725,14.741,4,95,0,2,3,.621052632,.743902439,.972222222,.904761905,.663157895,.682926829,.073684211,.109756098,.317073171,.336842105,1,2,0,1,0,0,0,0,0,0,1
1,2,1,90,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.081,11.092,3,104,0,2,3,.614583333,.743902439,.972972973,.904761905,.666666667,.682926829,.072916667,.109756098,.317073171,.333333333,2,2,1,0,0,0,0,0,1,0,0
1,1,1,91,88,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.905,24.521,1,122,1,3,2,.618556701,.743902439,.972972973,.904761905,.670103093,.682926829,.082474227,.109756098,.317073171,.329896907,3,2,0,0,0,0,1,0,0,0,0
2,2,1,92,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.981,13.467,2,108,0,3,2,.618556701,.734939759,.972972973,.909090909,.670103093,.674698795,.082474227,.108433735,.325301205,.329896907,0,0,0,0,0,0,0,0,1,0,1
2,1,1,93,88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.698,24.671,6,129,0,3,2,.618556701,.738095238,.972972973,.909090909,.670103093,.666666667,.082474227,.107142857,.333333333,.329896907,1,0,0,1,0,0,0,0,0,0,0
2,2,2,93,89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.258,11.909,3,106,0,4,1,.618556701,.729411765,.972972973,.913043478,.670103093,.670588235,.082474227,.105882353,.329411765,.329896907,1,1,0,0,0,0,0,0,0,0,0
2,1,1,94,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.132,7.399,2,127,0,4,1,.618556701,.73255814,.972972973,.913043478,.670103093,.662790698,.082474227,.104651163,.337209302,.329896907,2,1,0,1,0,0,0,0,1,0,0
2,1,1,95,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25.215,21.594,6,133,1,4,1,.618556701,.735632184,.972972973,.913043478,.670103093,.655172414,.082474227,.103448276,.344827586,.329896907,3,1,0,0,1,0,0,0,1,0,1
1,1,1,96,89,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.585,.853,1,130,0,4,1,.62244898,.735632184,.972972973,.913043478,.673469388,.655172414,.091836735,.103448276,.344827586,.326530612,0,0,0,0,1,0,0,0,1,1,0
1,1,1,97,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,3.696,1,127,0,4,1,.626262626,.735632184,.972972973,.913043478,.676767677,.655172414,.090909091,.103448276,.344827586,.323232323,1,0,0,0,0,0,1,0,0,0,0
1,2,1,98,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.138,27.732,9,103,0,4,1,.62,.735632184,.973684211,.913043478,.68,.655172414,.09,.103448276,.344827586,.32,2,0,1,0,0,0,0,0,1,0,1
1,2,2,98,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.076,1.74,0,0,1,5,0,.613861386,.735632184,.948717949,.913043478,.673267327,.655172414,.089108911,.103448276,.344827586,.326732673,2,1,0,0,0,0,1,0,0,1,0
1,1,1,99,90,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.778,1.077,1,107,1,4,1,.617647059,.735632184,.948717949,.913043478,.676470588,.655172414,.098039216,.103448276,.344827586,.323529412,3,1,0,0,0,0,1,0,0,1,0
2,2,1,100,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.965,15.911,4,110,0,4,1,.617647059,.727272727,.948717949,.916666667,.676470588,.647727273,.098039216,.102272727,.352272727,.323529412,0,0,0,0,1,0,0,0,1,0,1
2,1,2,100,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.075,.785,1,121,0,4,1,.617647059,.730337079,.948717949,.916666667,.676470588,.651685393,.098039216,.101123596,.348314607,.323529412,0,1,0,0,1,0,0,0,1,1,0
2,2,2,100,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.072,3.528,1,107,0,3,2,.617647059,.722222222,.948717949,.92,.676470588,.655555556,.098039216,.1,.344444444,.323529412,0,2,0,0,0,0,1,0,1,0,0
2,2,1,101,92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.125,18.237,2,105,0,2,3,.617647059,.714285714,.948717949,.923076923,.676470588,.648351648,.098039216,.098901099,.351648352,.323529412,1,2,0,1,0,0,0,0,1,0,0
2,2,2,101,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.346,8.608,3,111,0,3,2,.617647059,.706521739,.948717949,.925925926,.676470588,.652173913,.098039216,.097826087,.347826087,.323529412,1,3,1,0,0,0,0,0,1,0,1
2,1,2,101,94,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.882,6.858,1,132,1,2,3,.617647059,.709677419,.948717949,.925925926,.676470588,.655913978,.098039216,.096774194,.344086022,.323529412,1,4,0,0,0,0,1,0,1,0,1
1,1,1,102,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.652,5.284,1,107,0,1,4,.621359223,.709677419,.948717949,.925925926,.67961165,.655913978,.097087379,.096774194,.344086022,.32038835,0,0,0,0,0,0,1,0,1,0,1
1,1,1,103,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.487,15.647,3,117,0,2,3,.625,.709677419,.948717949,.925925926,.682692308,.655913978,.096153846,.096774194,.344086022,.317307692,1,0,0,0,0,0,1,0,0,0,1
1,2,1,104,94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.958,15.843,3,90,0,3,2,.619047619,.709677419,.95,.925925926,.685714286,.655913978,.095238095,.096774194,.344086022,.314285714,2,0,1,0,0,0,0,0,1,0,1
1,1,1,105,94,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.778,.859,1,109,1,3,2,.622641509,.709677419,.95,.925925926,.688679245,.655913978,.103773585,.096774194,.344086022,.311320755,3,0,0,0,0,0,1,0,0,1,0
2,1,2,105,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.718,4.45,1,126,1,4,1,.622641509,.712765957,.95,.925925926,.688679245,.659574468,.103773585,.095744681,.340425532,.311320755,0,0,0,0,1,0,0,0,1,0,0
2,1,1,106,95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.631,6.643,2,116,1,4,1,.622641509,.715789474,.95,.925925926,.688679245,.652631579,.103773585,.094736842,.347368421,.311320755,1,0,1,0,0,0,0,0,1,0,1
2,1,2,106,96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70.044,52.444,9,116,1,4,1,.622641509,.71875,.95,.925925926,.688679245,.65625,.103773585,.09375,.34375,.311320755,1,1,0,1,0,0,0,0,1,0,1
2,1,1,107,96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.94,42.683,10,127,1,3,2,.622641509,.721649485,.95,.925925926,.688679245,.649484536,.103773585,.092783505,.350515464,.311320755,2,1,0,1,0,0,0,0,1,0,1
2,1,1,108,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.835,17.538,4,114,1,3,2,.622641509,.724489796,.95,.925925926,.688679245,.642857143,.103773585,.091836735,.357142857,.311320755,3,1,0,1,0,0,0,0,1,0,0
2,1,2,108,97,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,.729,.772,1,127,2,3,2,.622641509,.727272727,.95,.925925926,.688679245,.646464646,.103773585,.101010101,.353535354,.311320755,3,2,0,0,0,0,1,0,0,1,0
2,1,2,108,98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.617,.719,1,114,2,3,2,.622641509,.73,.95,.925925926,.688679245,.65,.103773585,.11,.35,.311320755,3,3,0,0,0,0,1,0,0,1,0
